ID,lemma,pos,frequency,WPM
4411,aldea,NOUN,466,13.540722575380347
4412,eso,PROPN,466,13.540722575380347
4413,embajador,NOUN,465,13.511665230797984
4414,autorizar,VERB,465,13.511665230797984
4415,teddy,PROPN,465,13.511665230797984
4416,celular,ADJ,465,13.511665230797984
4417,azul,PROPN,465,13.511665230797984
4418,sexto,ADJ,465,13.511665230797984
4419,cielo,PROPN,465,13.511665230797984
4420,escúchame,PROPN,465,13.511665230797984
4421,mismo.\nno,NOUN,464,13.482607886215623
4422,plaza,NOUN,464,13.482607886215623
4423,reportero,NOUN,464,13.482607886215623
4424,estrés,NOUN,464,13.482607886215623
4425,individuo,NOUN,464,13.482607886215623
4426,sient,ADJ,464,13.482607886215623
4427,perdone,PROPN,464,13.482607886215623
4428,raymond,PROPN,464,13.482607886215623
4429,alcalde,PROPN,464,13.482607886215623
4430,donar,VERB,463,13.453550541633263
4431,apesta,ADJ,463,13.453550541633263
4432,sufrimiento,NOUN,463,13.453550541633263
4433,especialista,NOUN,463,13.453550541633263
4434,había,NOUN,462,13.4244931970509
4435,cosa,PROPN,462,13.4244931970509
4436,seguro?\nsí,PROPN,462,13.4244931970509
4437,bufete,NOUN,462,13.4244931970509
4438,constar,VERB,462,13.4244931970509
4439,semilla,NOUN,462,13.4244931970509
4440,cocaína,NOUN,462,13.4244931970509
4441,siento.\nlo,VERB,462,13.4244931970509
4442,lamento,ADJ,461,13.39543585246854
4443,veras,ADJ,461,13.39543585246854
4444,capullo,NOUN,461,13.39543585246854
4445,tome,PROPN,461,13.39543585246854
4446,habertar,AUX,461,13.39543585246854
4447,rico,NOUN,461,13.39543585246854
4448,dorado,ADJ,461,13.39543585246854
4449,ilusión,NOUN,461,13.39543585246854
4450,charlotte,PROPN,461,13.39543585246854
4451,prestir,VERB,460,13.366378507886177
4452,vine,PROPN,460,13.366378507886177
4453,ángulo,NOUN,460,13.366378507886177
4454,preguntar yo,VERB,460,13.366378507886177
4455,sã­,INTJ,459,13.337321163303816
4456,justificar,VERB,459,13.337321163303816
4457,matir,VERB,459,13.337321163303816
4458,estã,AUX,459,13.337321163303816
4459,mucho.\nno,VERB,459,13.337321163303816
4460,oponer,VERB,459,13.337321163303816
4461,fino,ADJ,459,13.337321163303816
4462,salso,ADJ,459,13.337321163303816
4463,dylan,PROPN,459,13.337321163303816
4464,perdona,PROPN,459,13.337321163303816
4465,hong,PROPN,459,13.337321163303816
4466,visual,ADJ,458,13.308263818721455
4467,remoto,ADJ,458,13.308263818721455
4468,pendiente,ADJ,458,13.308263818721455
4469,pegado,ADJ,458,13.308263818721455
4470,spencer,PROPN,458,13.308263818721455
4471,um,INTJ,458,13.308263818721455
4472,lance,PROPN,458,13.308263818721455
4473,detenido,ADJ,458,13.308263818721455
4474,siento.\nno,PROPN,457,13.279206474139094
4475,pedazos,NOUN,457,13.279206474139094
4476,preocaber,VERB,457,13.279206474139094
4477,dígame,PROPN,457,13.279206474139094
4478,oã­r,PROPN,457,13.279206474139094
4479,oyser,VERB,457,13.279206474139094
4480,profesora,NOUN,457,13.279206474139094
4481,vidrio,NOUN,457,13.279206474139094
4482,habitual,ADJ,457,13.279206474139094
4483,tremendo,ADJ,457,13.279206474139094
4484,congreso,PROPN,457,13.279206474139094
4485,bonnie,PROPN,456,13.250149129556734
4486,ayuda,PROPN,456,13.250149129556734
4487,deír,VERB,456,13.250149129556734
4488,exacto,ADJ,456,13.250149129556734
4489,saludable,ADJ,456,13.250149129556734
4490,artificial,ADJ,456,13.250149129556734
4491,músculo,NOUN,456,13.250149129556734
4492,ingeniero,NOUN,456,13.250149129556734
4493,io,NOUN,456,13.250149129556734
4494,anthony,PROPN,456,13.250149129556734
4495,temblar,VERB,456,13.250149129556734
4496,dificil,ADJ,455,13.221091784974371
4497,italia,PROPN,455,13.221091784974371
4498,enfrentar él,VERB,455,13.221091784974371
4499,templo,NOUN,455,13.221091784974371
4500,cambiado,ADJ,455,13.221091784974371
4501,cálculo,NOUN,455,13.221091784974371
4502,charlar,VERB,455,13.221091784974371
4503,pastor,NOUN,455,13.221091784974371
4504,muerte,PROPN,455,13.221091784974371
4505,mala,NOUN,455,13.221091784974371
4506,harold,PROPN,455,13.221091784974371
4507,gonna,PROPN,455,13.221091784974371
4508,chase,PROPN,455,13.221091784974371
4509,capitã¡n,NOUN,455,13.221091784974371
4510,hill,PROPN,454,13.19203444039201
4511,té,NOUN,454,13.19203444039201
4512,caridad,NOUN,454,13.19203444039201
4513,hilo,NOUN,454,13.19203444039201
4514,atreves,VERB,454,13.19203444039201
4515,they,PROPN,454,13.19203444039201
4516,estado,ADJ,453,13.16297709580965
4517,heroína,NOUN,453,13.16297709580965
4518,muero,NOUN,453,13.16297709580965
4519,inspirar,VERB,453,13.16297709580965
4520,deberã­as,VERB,453,13.16297709580965
4521,convencer él,VERB,453,13.16297709580965
4522,enteir,VERB,453,13.16297709580965
4523,par,VERB,453,13.16297709580965
4524,cráneo,NOUN,453,13.16297709580965
4525,randy,PROPN,452,13.133919751227289
4526,keith,PROPN,452,13.133919751227289
4527,luna,PROPN,452,13.133919751227289
4528,tv,PROPN,452,13.133919751227289
4529,tomo,NOUN,451,13.104862406644928
4530,nací,PROPN,451,13.104862406644928
4531,malditar,VERB,451,13.104862406644928
4532,bauer,PROPN,451,13.104862406644928
4533,recepción,NOUN,451,13.104862406644928
4534,quinn,PROPN,451,13.104862406644928
4535,estatal,ADJ,451,13.104862406644928
4536,chica,ADJ,450,13.075805062062564
4537,ahora?\nno,PROPN,450,13.075805062062564
4538,habitaciã³n,PROPN,450,13.075805062062564
4539,medio,PROPN,450,13.075805062062564
4540,gravedad,NOUN,450,13.075805062062564
4541,portal,NOUN,450,13.075805062062564
4542,liga,NOUN,450,13.075805062062564
4543,if,VERB,450,13.075805062062564
4544,abuelo,PROPN,450,13.075805062062564
4545,jodidamente,ADV,449,13.046747717480203
4546,traición,NOUN,449,13.046747717480203
4547,delicioso,ADJ,449,13.046747717480203
4548,francamente,ADV,449,13.046747717480203
4549,costa,PROPN,449,13.046747717480203
4550,aléjate,PROPN,448,13.017690372897842
4551,infantil,ADJ,448,13.017690372897842
4552,pensión,NOUN,448,13.017690372897842
4553,acostumbrar,VERB,448,13.017690372897842
4554,miércoles,NOUN,448,13.017690372897842
4555,pero--,PROPN,448,13.017690372897842
4556,guant,NOUN,448,13.017690372897842
4557,sindicato,NOUN,448,13.017690372897842
4558,enlace,NOUN,448,13.017690372897842
4559,blake,PROPN,448,13.017690372897842
4560,escolar,ADJ,447,12.988633028315482
4561,debo,AUX,447,12.988633028315482
4562,protegido,ADJ,447,12.988633028315482
4563,béisbol,NOUN,447,12.988633028315482
4564,año,PROPN,447,12.988633028315482
4565,gris,ADJ,446,12.95957568373312
4566,congelar,VERB,446,12.95957568373312
4567,brillar,VERB,446,12.95957568373312
4568,él.\nlo,PRON,446,12.95957568373312
4569,autor,NOUN,446,12.95957568373312
4570,marinero,NOUN,446,12.95957568373312
4571,núcleo,NOUN,446,12.95957568373312
4572,rojo,PROPN,446,12.95957568373312
4573,razón,PROPN,446,12.95957568373312
4574,desfile,NOUN,446,12.95957568373312
4575,eso?\nun,ADJ,446,12.95957568373312
4576,remedio,NOUN,445,12.930518339150758
4577,atropellar,VERB,445,12.930518339150758
4578,barril,NOUN,445,12.930518339150758
4579,olvidir,VERB,445,12.930518339150758
4580,aburrir,VERB,445,12.930518339150758
4581,elevar,VERB,445,12.930518339150758
4582,bella,PROPN,445,12.930518339150758
4583,desviar,VERB,445,12.930518339150758
4584,deberã­o,ADJ,445,12.930518339150758
4585,ah,PROPN,445,12.930518339150758
4586,no?\nes,VERB,444,12.901460994568398
4587,frito,ADJ,444,12.901460994568398
4588,36,NUM,444,12.901460994568398
4589,jersey,PROPN,444,12.901460994568398
4590,clavar,VERB,444,12.901460994568398
4591,presente,NOUN,444,12.901460994568398
4592,tapa,NOUN,444,12.901460994568398
4593,saco,ADJ,443,12.872403649986037
4594,aprecio,NOUN,443,12.872403649986037
4595,virginia,PROPN,443,12.872403649986037
4596,cobertura,NOUN,443,12.872403649986037
4597,instituto,PROPN,443,12.872403649986037
4598,consejero,NOUN,442,12.843346305403676
4599,pizza,NOUN,442,12.843346305403676
4600,sophie,PROPN,442,12.843346305403676
4601,diego,PROPN,442,12.843346305403676
4602,mitchell,PROPN,441,12.814288960821315
4603,programado,ADJ,441,12.814288960821315
4604,imaginación,NOUN,441,12.814288960821315
4605,juramento,NOUN,441,12.814288960821315
4606,911,NUM,441,12.814288960821315
4607,mí.\ny,PROPN,441,12.814288960821315
4608,intervenir,VERB,440,12.785231616238953
4609,situaciã³n,VERB,440,12.785231616238953
4610,ocaber,VERB,440,12.785231616238953
4611,contigo.\nno,VERB,440,12.785231616238953
4612,insecto,NOUN,440,12.785231616238953
4613,tendrer,VERB,440,12.785231616238953
4614,sinceramente,ADV,440,12.785231616238953
4615,repartir,VERB,440,12.785231616238953
4616,estarã,ADJ,440,12.785231616238953
4617,inconsciente,ADJ,440,12.785231616238953
4618,voluntario,ADJ,440,12.785231616238953
4619,russell,PROPN,440,12.785231616238953
4620,drogar,VERB,439,12.756174271656592
4621,â¿es,VERB,439,12.756174271656592
4622,justin,PROPN,439,12.756174271656592
4623,novedad,NOUN,439,12.756174271656592
4624,ficha,NOUN,439,12.756174271656592
4625,rocky,PROPN,439,12.756174271656592
4626,mía,NOUN,439,12.756174271656592
4627,comité,PROPN,438,12.72711692707423
4628,inusual,ADJ,438,12.72711692707423
4629,pudiste,ADJ,438,12.72711692707423
4630,despedido,ADJ,438,12.72711692707423
4631,exposición,NOUN,438,12.72711692707423
4632,decirno,NOUN,438,12.72711692707423
4633,sueã±o,NOUN,438,12.72711692707423
4634,perrito,NOUN,438,12.72711692707423
4635,brooklyn,PROPN,437,12.698059582491869
4636,ella.\ny,PROPN,437,12.698059582491869
4637,financiar,VERB,437,12.698059582491869
4638,yo--,PROPN,437,12.698059582491869
4639,dejarar,VERB,437,12.698059582491869
4640,ceder,VERB,437,12.698059582491869
4641,mirar él,VERB,437,12.698059582491869
4642,qué?\n¿qué,PRON,437,12.698059582491869
4643,i'm,PROPN,437,12.698059582491869
4644,senador,PROPN,437,12.698059582491869
4645,brad,PROPN,437,12.698059582491869
4646,comisario,NOUN,437,12.698059582491869
4647,von,PROPN,437,12.698059582491869
4648,desde,NOUN,437,12.698059582491869
4649,limitar,VERB,437,12.698059582491869
4650,on,ADJ,437,12.698059582491869
4651,carácter,NOUN,437,12.698059582491869
4652,reventar,VERB,437,12.698059582491869
4653,betty,PROPN,436,12.669002237909508
4654,vendar,VERB,436,12.669002237909508
4655,â¿parar,VERB,436,12.669002237909508
4656,maté,NOUN,436,12.669002237909508
4657,`,PUNCT,436,12.669002237909508
4658,invitado,ADJ,435,12.639944893327145
4659,stephen,PROPN,435,12.639944893327145
4660,warren,PROPN,435,12.639944893327145
4661,lleguer,VERB,435,12.639944893327145
4662,residente,NOUN,435,12.639944893327145
4663,acostar él,VERB,435,12.639944893327145
4664,necesitar,AUX,434,12.610887548744785
4665,agradecer él,VERB,434,12.610887548744785
4666,abusar,VERB,434,12.610887548744785
4667,enviado,ADJ,434,12.610887548744785
4668,todos.\nno,NOUN,434,12.610887548744785
4669,sol,PROPN,434,12.610887548744785
4670,litro,NOUN,434,12.610887548744785
4671,desaparición,NOUN,434,12.610887548744785
4672,oye,PROPN,434,12.610887548744785
4673,holly,PROPN,434,12.610887548744785
4674,fría,NOUN,434,12.610887548744785
4675,oxígeno,NOUN,434,12.610887548744785
4676,buscarte,NOUN,433,12.581830204162424
4677,mío,NOUN,433,12.581830204162424
4678,evidente,ADJ,433,12.581830204162424
4679,quemado,ADJ,433,12.581830204162424
4680,tendrás,ADV,433,12.581830204162424
4681,fiel,ADJ,433,12.581830204162424
4682,problema?\nno,NOUN,433,12.581830204162424
4683,coraje,NOUN,433,12.581830204162424
4684,demã¡s,ADJ,433,12.581830204162424
4685,tirar él,VERB,432,12.552772859580063
4686,eso?\nes,ADJ,432,12.552772859580063
4687,escuchado,ADJ,432,12.552772859580063
4688,complacer,VERB,432,12.552772859580063
4689,también.\nno,VERB,432,12.552772859580063
4690,matarte,VERB,432,12.552772859580063
4691,podrã­a,CCONJ,432,12.552772859580063
4692,going,PROPN,432,12.552772859580063
4693,it,VERB,432,12.552772859580063
4694,um,DET,431,12.523715514997702
4695,saca,NOUN,431,12.523715514997702
4696,polla,NOUN,431,12.523715514997702
4697,desea,NOUN,431,12.523715514997702
4698,etiqueta,NOUN,431,12.523715514997702
4699,rock,PROPN,431,12.523715514997702
4700,autopsia,NOUN,431,12.523715514997702
4701,funcionir,VERB,430,12.49465817041534
4702,ti.\nlo,NOUN,430,12.49465817041534
4703,aquí.\nla,PROPN,430,12.49465817041534
4704,emplear,VERB,430,12.49465817041534
4705,espantoso,ADJ,430,12.49465817041534
4706,agresivo,ADJ,430,12.49465817041534
4707,mosca,NOUN,430,12.49465817041534
4708,stone,PROPN,430,12.49465817041534
4709,secretario,PROPN,430,12.49465817041534
4710,gloria,PROPN,430,12.49465817041534
4711,right,PROPN,430,12.49465817041534
4712,maestra,NOUN,430,12.49465817041534
4713,huele,PROPN,429,12.46560082583298
4714,â¿puedo,VERB,429,12.46560082583298
4715,no.\nes,VERB,429,12.46560082583298
4716,acerqu,ADJ,429,12.46560082583298
4717,â¿cuã¡ndo,VERB,429,12.46560082583298
4718,formulario,NOUN,429,12.46560082583298
4719,sudar,VERB,429,12.46560082583298
4720,flota,PROPN,429,12.46560082583298
4721,forense,NOUN,429,12.46560082583298
4722,profundidad,NOUN,428,12.436543481250618
4723,cepillo,NOUN,428,12.436543481250618
4724,moral,ADJ,428,12.436543481250618
4725,chip,NOUN,428,12.436543481250618
4726,acercar yo,VERB,428,12.436543481250618
4727,fox,PROPN,428,12.436543481250618
4728,barney,PROPN,428,12.436543481250618
4729,â¿a,ADJ,427,12.407486136668258
4730,quier,ADJ,427,12.407486136668258
4731,mulder,PROPN,427,12.407486136668258
4732,terminir,VERB,427,12.407486136668258
4733,sustancia,NOUN,427,12.407486136668258
4734,fracasar,VERB,427,12.407486136668258
4735,â¿lo,NOUN,427,12.407486136668258
4736,común,NOUN,427,12.407486136668258
4737,hierro,NOUN,427,12.407486136668258
4738,bancario,ADJ,427,12.407486136668258
4739,perímetro,NOUN,427,12.407486136668258
4740,entro,NOUN,426,12.378428792085895
4741,qué?\nel,PROPN,426,12.378428792085895
4742,tira,NOUN,426,12.378428792085895
4743,furgoneta,NOUN,426,12.378428792085895
4744,mar,PROPN,426,12.378428792085895
4745,plástico,NOUN,426,12.378428792085895
4746,â¿a,NOUN,426,12.378428792085895
4747,vietnam,PROPN,426,12.378428792085895
4748,explosivo,NOUN,426,12.378428792085895
4749,quisistar,VERB,425,12.349371447503533
4750,servidor,NOUN,425,12.349371447503533
4751,capítulo,NOUN,425,12.349371447503533
4752,borracho,NOUN,425,12.349371447503533
4753,may,PROPN,425,12.349371447503533
4754,fibra,NOUN,425,12.349371447503533
4755,despegar,VERB,425,12.349371447503533
4756,matrícula,NOUN,425,12.349371447503533
4757,radar,NOUN,425,12.349371447503533
4758,travis,PROPN,425,12.349371447503533
4759,inmediato,ADJ,425,12.349371447503533
4760,tranquila,PROPN,425,12.349371447503533
4761,corea,PROPN,425,12.349371447503533
4762,artefacto,NOUN,425,12.349371447503533
4763,her,PROPN,425,12.349371447503533
4764,lewis,PROPN,425,12.349371447503533
4765,ahi,PROPN,424,12.320314102921172
4766,juan,PROPN,424,12.320314102921172
4767,ángel,PROPN,424,12.320314102921172
4768,flecha,NOUN,424,12.320314102921172
4769,década,NOUN,424,12.320314102921172
4770,jodido,NOUN,424,12.320314102921172
4771,grupo,PROPN,423,12.291256758338811
4772,desarrollo,NOUN,423,12.291256758338811
4773,secretario,NOUN,423,12.291256758338811
4774,600,NUM,423,12.291256758338811
4775,respiración,NOUN,423,12.291256758338811
4776,quitarme,VERB,423,12.291256758338811
4777,novato,NOUN,423,12.291256758338811
4778,caramelo,NOUN,423,12.291256758338811
4779,quã,SCONJ,423,12.291256758338811
4780,consultar,VERB,423,12.291256758338811
4781,wall,PROPN,423,12.291256758338811
4782,ponte,ADV,423,12.291256758338811
4783,goma,NOUN,423,12.291256758338811
4784,conquistar,VERB,422,12.26219941375645
4785,suicidar,VERB,422,12.26219941375645
4786,tasa,NOUN,422,12.26219941375645
4787,blue,PROPN,422,12.26219941375645
4788,victor,PROPN,422,12.26219941375645
4789,tomastar,VERB,422,12.26219941375645
4790,cohete,NOUN,422,12.26219941375645
4791,conseguirtir,VERB,421,12.23314206917409
4792,tía,PROPN,421,12.23314206917409
4793,sobrina,NOUN,421,12.23314206917409
4794,tigre,NOUN,421,12.23314206917409
4795,mantente,ADV,421,12.23314206917409
4796,generalmente,ADV,421,12.23314206917409
4797,onir,VERB,421,12.23314206917409
4798,i'm,NOUN,421,12.23314206917409
4799,oración,NOUN,420,12.204084724591727
4800,impresionado,ADJ,420,12.204084724591727
4801,horno,NOUN,420,12.204084724591727
4802,quedo,VERB,420,12.204084724591727
4803,papi,PROPN,420,12.204084724591727
4804,mañana.\nno,VERB,419,12.175027380009366
4805,tortura,NOUN,419,12.175027380009366
4806,no?\nsi,PROPN,419,12.175027380009366
4807,significado,NOUN,419,12.175027380009366
4808,poema,NOUN,419,12.175027380009366
4809,querrás,VERB,419,12.175027380009366
4810,creencia,NOUN,419,12.175027380009366
4811,kent,PROPN,419,12.175027380009366
4812,hablarte,NOUN,418,12.145970035427005
4813,secreto,PROPN,418,12.145970035427005
4814,elena,PROPN,418,12.145970035427005
4815,aconsejar,VERB,418,12.145970035427005
4816,disculpen,PROPN,418,12.145970035427005
4817,ntate,PROPN,418,12.145970035427005
4818,ana,PROPN,418,12.145970035427005
4819,preso,ADJ,418,12.145970035427005
4820,kenny,PROPN,418,12.145970035427005
4821,neal,PROPN,418,12.145970035427005
4822,cómplice,NOUN,418,12.145970035427005
4823,número,PROPN,417,12.116912690844645
4824,ceniza,NOUN,417,12.116912690844645
4825,retrato,NOUN,417,12.116912690844645
4826,generador,NOUN,417,12.116912690844645
4827,caos,NOUN,417,12.116912690844645
4828,entrenado,ADJ,417,12.116912690844645
4829,ella?\nno,NOUN,417,12.116912690844645
4830,trabajo,ADJ,416,12.087855346262284
4831,factor,NOUN,416,12.087855346262284
4832,nido,NOUN,416,12.087855346262284
4833,pediste,VERB,416,12.087855346262284
4834,imperio,PROPN,416,12.087855346262284
4835,comparado,ADJ,415,12.058798001679921
4836,mueble,NOUN,415,12.058798001679921
4837,sigues,PROPN,415,12.058798001679921
4838,puñado,NOUN,415,12.058798001679921
4839,aplicación,NOUN,415,12.058798001679921
4840,torre,PROPN,415,12.058798001679921
4841,delatar,VERB,415,12.058798001679921
4842,fractura,NOUN,415,12.058798001679921
4843,valle,NOUN,414,12.029740657097559
4844,mundo.\nno,NOUN,414,12.029740657097559
4845,how,PROPN,414,12.029740657097559
4846,diario,ADJ,414,12.029740657097559
4847,contenedor,NOUN,414,12.029740657097559
4848,albert,PROPN,413,12.000683312515198
4849,hablé,NOUN,413,12.000683312515198
4850,hice,PROPN,413,12.000683312515198
4851,detrã¡s,ADJ,413,12.000683312515198
4852,dios.\nno,PROPN,413,12.000683312515198
4853,abrazar,VERB,413,12.000683312515198
4854,reactor,NOUN,413,12.000683312515198
4855,nina,PROPN,413,12.000683312515198
4856,manny,PROPN,413,12.000683312515198
4857,rita,PROPN,413,12.000683312515198
4858,propietario,NOUN,412,11.971625967932837
4859,permitir yo,VERB,412,11.971625967932837
4860,.a,PUNCT,412,11.971625967932837
4861,cerradura,NOUN,412,11.971625967932837
4862,esto.\nsí,PROPN,412,11.971625967932837
4863,nuevo.\nno,NOUN,412,11.971625967932837
4864,querã­a,NOUN,411,11.942568623350477
4865,dijiste,NOUN,411,11.942568623350477
4866,necesitarar,VERB,411,11.942568623350477
4867,estupendo,ADJ,411,11.942568623350477
4868,papeleo,NOUN,411,11.942568623350477
4869,intercambiar,VERB,411,11.942568623350477
4870,maquillaje,NOUN,411,11.942568623350477
4871,filtrar,VERB,411,11.942568623350477
4872,colgado,ADJ,411,11.942568623350477
4873,boy,PROPN,411,11.942568623350477
4874,traigo,NOUN,411,11.942568623350477
4875,sí.\n¿qué,ADP,410,11.913511278768114
